Kingdom,Phylum,Class,Order,Family,Genus,Species,SAE3_00,SAE3_05,SAE3_23,SAE3_37,HSE6_05,HSE6_23,SAE3 Sum Raw Reads,HSE6 Sum Raw Reads,Total Raw Reads,Rank
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. MDS7A,1,32,67,66,36,138,166,174,340,4529
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NBRC 100985,2,18,32,28,35,75,80,110,190,5034
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCTC 10304,2,12,11,11,7,25,36,32,68,5434
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NCTC 7422,1,25,24,39,30,77,89,107,196,5014
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1847,3,17,12,31,15,32,63,47,110,5310
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1859,3,17,38,37,16,64,95,80,175,5095
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 1867,1,19,22,30,25,41,72,66,138,5215
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2036,1,11,23,32,23,38,67,61,128,5263
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2100,1,16,22,36,21,39,75,60,135,5233
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2168,1,16,26,34,15,56,77,71,148,5178
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 2171,1,32,20,45,20,105,98,125,223,4919
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 236,2,20,34,28,25,79,84,104,188,5042
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 284,2,16,33,44,18,68,95,86,181,5075
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 298,4,25,55,54,26,74,138,100,238,4866
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 3623,2,9,16,24,17,41,51,58,109,5313
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 542,0,16,23,23,14,35,62,49,111,5307
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 713,2,15,27,29,17,74,73,91,164,5128
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 758,1,15,31,26,16,55,73,71,144,5193
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 809,8,30,51,36,42,65,125,107,232,4880
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 817,0,10,17,22,14,43,49,57,106,5325
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 899,3,36,35,54,19,105,128,124,252,4827
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. NIPH 973,0,22,24,38,14,45,84,59,143,5196
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. OIFC021,0,17,17,25,7,34,59,41,100,5347
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. P8-3-8,5,60,102,106,64,237,273,301,574,3769
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TG19627,4,12,36,16,18,48,68,66,134,5240
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TG2027,0,1,4,4,10,16,9,26,35,5517
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. TG27347,0,3,11,9,12,29,23,41,64,5439
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. UNC436CL71CviS28,1,6,8,10,5,32,25,37,62,5442
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. Ver3,2,41,60,75,27,124,178,151,329,4566
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WC-136,0,3,9,2,4,14,14,18,32,5525
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WC-141,1,8,19,21,13,25,49,38,87,5386
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WC-323,1,9,20,14,19,26,44,45,89,5381
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WC-487,0,4,7,6,2,8,17,10,27,5537
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter sp. WC-743,1,29,34,42,43,80,106,123,229,4893
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter tandoii,1,61,76,120,58,257,258,315,573,3774
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter tjernbergiae,0,35,52,65,41,119,152,160,312,4626
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter towneri,0,28,39,37,24,98,104,122,226,4901
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter ursingii,3,89,152,161,64,323,405,387,792,3206
Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobacter venetianus,1,56,83,44,67,195,184,262,446,4191
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Actinoalloteichus,Actinoalloteichus spitiensis,5,67,83,209,41,284,364,325,689,3448
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus capsulatus,3,35,43,49,24,84,130,108,238,4867
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus minor,2,30,96,101,71,121,229,192,421,4274
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae,2,76,112,120,78,212,310,290,600,3705
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus suis,2,23,38,55,19,57,118,76,194,5022
Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus ureae,1,17,28,43,15,56,89,71,160,5141
Bacteria,Actinobacteria,Coriobacteriia,unclassified Actinobacteria,unclassified Actinobacteria,unclassified Actinobacteria,actinobacterium LLX17,7,46,107,144,55,234,304,289,593,3723
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum massiliense,1,41,79,129,49,181,250,230,480,4095
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum schaalii,4,58,93,201,68,205,356,273,629,3617
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum sp. oral taxon 183,1,23,50,129,40,147,203,187,390,4369
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinobaculum,Actinobaculum urinale,3,33,49,63,53,132,148,185,333,4555
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Actinokineospora,Actinokineospora enzanensis,3,107,182,353,123,510,645,633,1278,2473
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Actinokineospora,Actinokineospora inagensis,5,91,196,347,98,464,639,562,1201,2553
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Actinokineospora,Actinokineospora sp. EG49,16,99,165,296,99,365,576,464,1040,2757
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura atramentaria,8,110,233,398,115,568,749,683,1432,2288
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura flavalba,7,78,111,270,71,409,466,480,946,2914
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura madurae,12,165,253,526,179,684,956,863,1819,1988
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura oligospora,5,125,249,431,154,584,810,738,1548,2189
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Thermomonosporaceae,Actinomadura,Actinomadura rifamycini,6,135,204,513,121,542,858,663,1521,2222
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces cardiffensis,1,109,85,188,96,209,383,305,688,3450
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces dentalis,2,38,85,135,55,216,260,271,531,3918
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces europaeus,0,23,34,51,16,84,108,100,208,4976
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces georgiae,2,28,47,81,35,105,158,140,298,4673
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces gerencseriae,3,37,55,98,39,146,193,185,378,4412
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces graevenitzii,1,59,104,140,53,186,304,239,543,3869
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces israelii,2,66,81,142,89,179,291,268,559,3825
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces johnsonii,4,13,34,81,27,120,132,147,279,4736
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces massiliensis,9,28,58,102,82,124,197,206,403,4329
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces naeslundii,4,18,27,47,25,55,96,80,176,5090
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces nasicola,2,49,93,169,65,306,313,371,684,3466
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces neuii,1,56,102,147,50,210,306,260,566,3798
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces odontolyticus,0,21,28,40,26,70,89,96,185,5053
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces oris,2,15,18,30,16,47,65,63,128,5264
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces slackii,0,46,54,106,41,138,206,179,385,4386
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp.,2,62,109,135,67,236,308,303,611,3663
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. HPA0247,1,16,27,51,18,52,95,70,165,5123
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ICM39,1,13,22,27,15,43,63,58,121,5287
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ICM47,1,25,32,62,23,73,120,96,216,4940
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ICM54,0,9,20,26,25,57,55,82,137,5223
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 170,3,18,20,31,20,64,72,84,156,5155
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 171,4,14,29,34,20,71,81,91,172,5107
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 172,1,20,36,52,30,63,109,93,202,4995
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 175,5,17,34,72,16,82,128,98,226,4902
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 178,1,14,20,41,13,49,76,62,138,5216
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 180,1,29,32,62,16,73,124,89,213,4948
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 181,0,14,7,29,19,45,50,64,114,5303
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 448,1,16,41,70,15,106,128,121,249,4843
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 848,1,38,78,114,47,149,231,196,427,4249
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 849,3,19,59,82,35,109,163,144,307,4650
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. oral taxon 877,2,25,36,61,24,80,124,104,228,4894
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces sp. ph3,0,43,57,80,24,88,180,112,292,4698
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces suimastitidis,1,58,86,136,55,149,281,204,485,4077
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces timonensis,3,33,64,99,40,155,199,195,394,4357
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces turicensis,1,60,57,107,44,116,225,160,385,4387
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces urogenitalis,2,21,52,87,39,127,162,166,328,4569
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces vaccimaxillae,1,86,80,98,80,172,265,252,517,3968
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinomycetaceae,Actinomyces,Actinomyces viscosus,1,14,14,28,14,45,57,59,116,5298
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Pseudonocardiaceae,Actinomycetospora,Actinomycetospora chiangmaiensis,13,74,111,256,75,317,454,392,846,3094
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes friuliensis,11,159,258,496,172,659,924,831,1755,2031
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes globisporus,20,275,451,770,224,1027,1516,1251,2767,1503
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes missouriensis,8,181,268,559,152,697,1016,849,1865,1963
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. N902-109,3,122,251,436,157,647,812,804,1616,2134
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Micromonosporaceae,Actinoplanes,Actinoplanes sp. SE50/110,6,152,248,450,146,632,856,778,1634,2121
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Nocardioidaceae,Actinopolymorpha,Actinopolymorpha alba,12,358,620,1360,441,1862,2350,2303,4653,970
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinopolysporaceae,Actinopolyspora,Actinopolyspora halophila,3,54,88,163,55,204,308,259,567,3796
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinopolysporaceae,Actinopolyspora,Actinopolyspora iraqiensis,1,22,17,60,17,80,100,97,197,5011
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinopolysporaceae,Actinopolyspora,Actinopolyspora mortivallis,2,37,86,165,37,176,290,213,503,4019
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Actinospicaceae,Actinospica,Actinospica robiniae,8,175,294,581,180,700,1058,880,1938,1922
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Cellulomonadaceae,Actinotalea,Actinotalea ferrariae,9,92,132,361,89,907,594,996,1590,2155
Bacteria,Bacteroidetes,Cytophagia,Cytophagales,Cytophagaceae,Adhaeribacter,Adhaeribacter aquaticus,67,1408,1808,1573,1026,4202,4856,5228,10084,474
Bacteria,Actinobacteria,Coriobacteriia,Coriobacteriales,Coriobacteriaceae,Adlercreutzia,Adlercreutzia equolifaciens,0,205,191,347,471,774,743,1245,1988,1891
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella kashmirensis,22,165,201,357,143,463,745,606,1351,2394
Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Alcaligenaceae,Advenella,Advenella mimigardefordensis,10,101,114,212,84,245,437,329,766,3266
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita capsosiphonis,25,499,640,537,405,1455,1701,1860,3561,1243
Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Aequorivita,Aequorivita sublithincola,33,441,597,480,299,1241,1551,1540,3091,1396
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinae,1,90,156,223,158,299,470,457,927,2940
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus urinaeequi,0,36,54,46,57,93,136,150,286,4723
Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,Aerococcus viridans,0,143,174,222,281,353,539,634,1173,2581
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas caviae,12,102,129,144,92,466,387,558,945,2918
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas dhakensis,1,13,17,45,18,42,76,60,136,5228
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas diversa,8,145,162,242,89,325,557,414,971,2874
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas enteropelogenes,3,63,73,105,36,147,244,183,427,4250
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas hydrophila,93,478,541,794,515,1431,1906,1946,3852,1148
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas media,2,60,53,127,101,727,242,828,1070,2716
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas molluscorum,2,98,124,159,65,217,383,282,665,3515
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas salmonicida,6,140,149,248,120,400,543,520,1063,2725
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. 159,4,55,73,70,31,118,202,149,351,4494
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas sp. MDS8,1,22,41,40,17,73,104,90,194,5023
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas taiwanensis,5,65,62,121,63,233,253,296,549,3852
Bacteria,Proteobacteria,Gammaproteobacteria,Aeromonadales,Aeromonadaceae,Aeromonas,Aeromonas veronii,14,206,263,398,184,574,881,758,1639,2115
Archaea,Crenarchaeota,Thermoprotei,Desulfurococcales,Desulfurococcaceae,Aeropyrum,Aeropyrum camini,3,75,189,315,101,356,582,457,1039,2759
Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Aestuariibacter,Aestuariibacter salexigens,8,128,192,317,95,379,645,474,1119,2640
Bacteria,Actinobacteria,Coriobacteriia,Actinomycetales,Propionibacteriaceae,Aestuariimicrobium,Aestuariimicrobium kwangyangense,1,63,161,304,83,844,529,927,1456,2265
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,Afifella,Afifella pfennigii,18,148,253,385,137,632,804,769,1573,2168
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia birgiae,35,141,211,2158,264,631,2545,895,3440,1268
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia broomeae,34,113,137,1798,141,499,2082,640,2722,1516
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia clevelandensis,18,87,196,994,77,370,1295,447,1742,2043
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia felis,10,98,160,338,108,285,606,393,999,2825
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia sp. 1NLS2,23,114,146,1148,117,382,1431,499,1930,1927
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia sp. NBIMC_P1-C1,8,69,60,888,84,202,1025,286,1311,2438
Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Afipia,Afipia sp. NBIMC_P1-C2,0,0,0,12,0,3,12,3,15,5574
